,flag,NAME,HEX,Red,Green,Blue,Cyan,Magenta,Yellow,Black,Preview,Marker,Swatch
0,asexual,black,#000000,0,0,0,0%,0%,0%,100%,,,
1,asexual,darkgrey,#a9a9a9,169,169,169,0.0%,0.0%,0.0%,33.73%,,,
2,asexual,white,#ffffff,255,255,255,0.0%,0.0%,0.0%,0.0%,,,
3,asexual,purple,#800080,128,0,128,0.0%,100.0%,0.0%,49.8%,,,
